squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,hold_points,raw_cumulative_hold,transfer_value_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
15,10,86.0,76.0,-10.0,339.0,303.0,-36.0,548.0,436.0,-112.0,51.0,332.0,104.0,True,1,1,0,55.26,1.071,0.0,M.Salah,N.Williams -> Muñoz,
15,11,44.0,31.0,-13.0,383.0,334.0,-49.0,592.0,467.0,-125.0,28.0,360.0,107.0,True,1,0,0,52.939,0.0,0.0,M.Salah,,
15,12,67.0,46.0,-21.0,450.0,380.0,-70.0,659.0,513.0,-146.0,58.0,418.0,95.0,True,2,2,0,56.581,6.949,0.0,M.Salah,Gyökeres -> Mateta; Guéhi -> Gabriel,
15,13,66.0,60.0,-6.0,516.0,440.0,-76.0,725.0,573.0,-152.0,54.0,472.0,101.0,True,1,1,0,51.268,2.877,1.0,M.Salah,Gabriel -> O'Reilly,
15,14,82.0,51.0,-31.0,598.0,491.0,-107.0,807.0,624.0,-183.0,28.0,500.0,124.0,True,1,1,0,55.846,4.12,0.0,M.Salah,Semenyo -> Foden,
15,15,59.0,58.0,-1.0,657.0,549.0,-108.0,866.0,682.0,-184.0,71.0,571.0,111.0,True,1,2,4,56.025,4.151,1.5,Haaland,M.Salah -> Rice; Mateta -> Haaland,
15,16,93.0,70.0,-23.0,750.0,619.0,-131.0,959.0,752.0,-207.0,78.0,649.0,103.0,True,1,1,0,56.605,3.542,0.0,B.Fernandes,João Pedro -> Watkins,
15,17,76.0,77.0,1.0,750.0,619.0,-131.0,1035.0,829.0,-206.0,43.0,692.0,137.0,False,1,1,0,55.861,3.676,1.0,Haaland,Gakpo -> Amad,Bench Boost
15,18,44.0,33.0,-11.0,794.0,652.0,-142.0,1079.0,862.0,-217.0,40.0,732.0,130.0,True,1,1,0,54.112,1.944,1.0,Haaland,Amad -> Szoboszlai,
15,19,33.0,48.0,15.0,827.0,700.0,-127.0,1112.0,910.0,-202.0,30.0,762.0,148.0,True,1,1,0,51.073,5.725,0.0,Haaland,Szoboszlai -> Gordon,
15,20,57.0,63.0,6.0,884.0,763.0,-121.0,1169.0,973.0,-196.0,35.0,797.0,176.0,True,1,1,0,49.823,4.298,0.5,Haaland,B.Fernandes -> Wirtz,
15,21,55.0,35.0,-20.0,939.0,798.0,-141.0,1224.0,1008.0,-216.0,29.0,826.0,182.0,True,1,1,0,51.181,1.683,1.0,Haaland,Muñoz -> Thiaw,
15,22,40.0,46.0,6.0,979.0,844.0,-135.0,1264.0,1054.0,-210.0,65.0,891.0,163.0,True,1,1,0,55.135,1.328,0.0,Haaland,O'Reilly -> Virgil,
15,23,58.0,38.0,-20.0,1037.0,882.0,-155.0,1322.0,1092.0,-230.0,46.0,937.0,155.0,True,1,1,0,53.206,1.323,1.0,Haaland,Foden -> Neto,
15,24,62.0,61.0,-1.0,1099.0,943.0,-156.0,1384.0,1153.0,-231.0,48.0,985.0,168.0,True,1,1,0,52.271,3.947,1.0,Wirtz,Thiaw -> N.Williams,
15,25,66.0,50.0,-16.0,1165.0,993.0,-172.0,1450.0,1203.0,-247.0,50.0,1035.0,168.0,True,1,1,0,51.222,2.057,1.0,Haaland,Gordon -> Gibbs-White,
15,26,82.0,70.0,-12.0,1247.0,1063.0,-184.0,1532.0,1273.0,-259.0,56.0,1091.0,182.0,True,1,1,0,73.098,5.063,1.0,Rice,N.Williams -> Lacroix,
15,27,62.0,41.0,-21.0,1309.0,1104.0,-205.0,1594.0,1314.0,-280.0,30.0,1121.0,193.0,True,1,2,4,59.159,5.234,0.0,Rice,Watkins -> Ekitiké; Gibbs-White -> B.Fernandes,
15,28,91.0,70.0,-21.0,1400.0,1174.0,-226.0,1685.0,1384.0,-301.0,44.0,1165.0,219.0,True,1,1,0,53.163,5.236,0.0,Haaland,Lacroix -> O'Reilly,
15,29,60.0,55.0,-5.0,1460.0,1229.0,-231.0,1745.0,1439.0,-306.0,51.0,1216.0,223.0,True,1,2,4,55.9,11.42,2.0,M.Salah,Haaland -> Thiago; Wirtz -> M.Salah,
15,30,71.0,39.0,-32.0,1531.0,1268.0,-263.0,1816.0,1478.0,-338.0,45.0,1261.0,217.0,True,1,1,0,58.944,4.966,1.5,M.Salah,Neto -> Gibbs-White,
15,31,55.0,49.0,-6.0,1586.0,1317.0,-269.0,1871.0,1527.0,-344.0,61.0,1322.0,205.0,True,1,1,0,50.645,2.39,5.5,B.Fernandes,M.Salah -> Palmer,
15,32,67.0,77.0,10.0,1586.0,1317.0,-269.0,1938.0,1604.0,-334.0,42.0,1364.0,240.0,False,1,2,4,52.398,5.493,1.0,B.Fernandes,Marc Guiu -> Bowen; Hoever -> N.Williams,Wild Card
15,33,106.0,76.0,-30.0,1586.0,1317.0,-269.0,2044.0,1680.0,-364.0,50.0,1414.0,266.0,False,1,1,0,66.849,6.312,1.5,Guéhi,O'Reilly -> Guéhi,Bench Boost
15,34,64.0,59.0,-5.0,1586.0,1317.0,-269.0,2108.0,1739.0,-369.0,38.0,1452.0,287.0,False,1,2,4,58.356,11.358,0.0,Haaland,Palmer -> Cherki; Ekitiké -> Haaland,Free Hit
15,35,48.0,54.0,6.0,1634.0,1371.0,-263.0,2156.0,1793.0,-363.0,27.0,1479.0,314.0,True,1,1,0,51.779,0.81,0.0,B.Fernandes,Enzo -> Sarr,
15,36,72.0,72.0,0.0,1634.0,1371.0,-263.0,2228.0,1865.0,-363.0,15.0,1494.0,371.0,False,1,1,0,73.113,1.501,1.0,Haaland,Sarr -> Hinshelwood,3xc
15,37,63.0,66.0,3.0,1697.0,1437.0,-260.0,2291.0,1931.0,-360.0,28.0,1522.0,409.0,True,1,1,0,54.674,2.196,0.5,Haaland,Cherki -> Semenyo,
15,38,57.0,71.0,14.0,1754.0,1508.0,-246.0,2348.0,2002.0,-346.0,65.0,1587.0,415.0,True,1,0,0,54.326,0.0,0.5,Haaland,,
16,3,54.0,56.0,2.0,54.0,56.0,2.0,54.0,56.0,2.0,57.0,57.0,-1.0,True,1,1,0,47.854,3.651,3.5,Haaland,Palmer -> Semenyo,
16,4,79.0,70.0,-9.0,54.0,56.0,2.0,133.0,126.0,-7.0,65.0,122.0,4.0,False,1,1,0,50.092,3.684,0.5,Haaland,Talbi -> Mbeumo,Wild Card
16,5,47.0,54.0,7.0,101.0,110.0,9.0,180.0,180.0,0.0,52.0,174.0,6.0,True,1,1,0,49.078,3.876,0.0,Haaland,Aina -> J.Timber,
16,6,58.0,66.0,8.0,101.0,110.0,9.0,238.0,246.0,8.0,58.0,232.0,14.0,False,1,1,0,54.434,2.092,0.5,Haaland,Sánchez -> Roefs,3xc
16,7,80.0,89.0,9.0,181.0,199.0,18.0,318.0,335.0,17.0,58.0,290.0,45.0,True,1,1,0,53.559,2.483,0.5,Haaland,Pedro Porro -> Calafiori,
16,8,68.0,71.0,3.0,249.0,270.0,21.0,386.0,406.0,20.0,63.0,353.0,53.0,True,1,1,0,56.396,2.729,0.5,Haaland,Sarr -> Enzo,
16,9,67.0,49.0,-18.0,316.0,319.0,3.0,453.0,455.0,2.0,37.0,390.0,65.0,True,1,1,0,53.564,2.904,0.0,Haaland,Estève -> Guéhi,
16,10,85.0,75.0,-10.0,316.0,319.0,3.0,538.0,530.0,-8.0,54.0,444.0,86.0,False,1,1,0,55.459,1.64,1.0,Haaland,Ekitiké -> Mateta,Free Hit
16,11,39.0,27.0,-12.0,355.0,346.0,-9.0,577.0,557.0,-20.0,32.0,476.0,81.0,True,1,1,0,54.305,0.878,0.0,Haaland,Konsa -> James,
16,12,83.0,37.0,-46.0,438.0,383.0,-55.0,660.0,594.0,-66.0,27.0,503.0,91.0,True,1,1,0,53.359,3.323,0.0,Haaland,Gyökeres -> Watkins,
16,13,45.0,35.0,-10.0,483.0,418.0,-65.0,705.0,629.0,-76.0,43.0,546.0,83.0,True,1,1,0,51.459,1.61,0.0,Haaland,Kudus -> Bruno G.,
16,14,81.0,69.0,-12.0,483.0,418.0,-65.0,786.0,698.0,-88.0,56.0,602.0,96.0,False,1,1,0,53.546,2.143,0.5,Haaland,Semenyo -> Rice,Bench Boost
16,15,65.0,60.0,-5.0,548.0,478.0,-70.0,851.0,758.0,-93.0,48.0,650.0,108.0,True,1,1,0,52.159,2.613,0.0,Haaland,Gakpo -> Foden,
16,16,83.0,70.0,-13.0,631.0,548.0,-83.0,934.0,828.0,-106.0,60.0,710.0,118.0,True,1,1,0,53.529,0.822,0.0,Haaland,Bruno G. -> Szoboszlai,
16,17,83.0,79.0,-4.0,714.0,627.0,-87.0,1017.0,907.0,-110.0,59.0,769.0,138.0,True,1,1,0,53.27,2.689,0.0,Haaland,Calafiori -> Hincapie,
16,18,51.0,40.0,-11.0,765.0,667.0,-98.0,1068.0,947.0,-121.0,30.0,799.0,148.0,True,1,1,0,53.388,1.39,0.0,Haaland,Mbeumo -> Cunha,
16,19,42.0,52.0,10.0,807.0,719.0,-88.0,1110.0,999.0,-111.0,31.0,830.0,169.0,True,1,1,0,53.496,2.608,0.0,Haaland,Roefs -> Kelleher,
16,20,55.0,55.0,0.0,862.0,774.0,-88.0,1165.0,1054.0,-111.0,23.0,853.0,201.0,True,1,1,0,50.32,0.861,0.5,Haaland,Watkins -> Ekitiké,
16,21,80.0,50.0,-30.0,942.0,824.0,-118.0,1245.0,1104.0,-141.0,33.0,886.0,218.0,True,1,1,0,50.4,0.703,0.0,Haaland,Cunha -> Wirtz,
16,22,31.0,42.0,11.0,973.0,866.0,-107.0,1276.0,1146.0,-130.0,42.0,928.0,218.0,True,1,1,0,52.204,1.198,0.0,Haaland,Szoboszlai -> Bruno G.,
16,23,35.0,33.0,-2.0,1008.0,899.0,-109.0,1311.0,1179.0,-132.0,33.0,961.0,218.0,True,1,1,0,52.68,2.932,1.0,Haaland,Hincapie -> Dorgu,
16,24,62.0,58.0,-4.0,1070.0,957.0,-113.0,1373.0,1237.0,-136.0,60.0,1021.0,216.0,True,1,2,4,51.999,7.863,1.5,Wirtz,Ekitiké -> Thiago; Foden -> Saka,
16,25,78.0,79.0,1.0,1148.0,1036.0,-112.0,1451.0,1316.0,-135.0,74.0,1095.0,221.0,True,1,2,4,51.26,6.213,0.5,Haaland,Saka -> Palmer; James -> Gabriel,
16,26,77.0,73.0,-4.0,1148.0,1036.0,-112.0,1528.0,1389.0,-139.0,53.0,1148.0,241.0,False,1,1,0,73.365,2.507,0.0,Rice,Bruno G. -> Rogers,3xc
16,27,51.0,40.0,-11.0,1199.0,1076.0,-123.0,1579.0,1429.0,-150.0,53.0,1201.0,228.0,True,1,1,0,58.485,0.594,1.5,Rice,Palmer -> B.Fernandes,
16,28,94.0,81.0,-13.0,1293.0,1157.0,-136.0,1673.0,1510.0,-163.0,50.0,1251.0,259.0,True,1,1,0,54.076,2.65,0.5,Haaland,Mateta -> Ekitiké,
16,29,52.0,61.0,9.0,1345.0,1218.0,-127.0,1725.0,1571.0,-154.0,44.0,1295.0,276.0,True,1,2,4,55.127,9.174,0.5,M.Salah,Haaland -> Bowen; Wirtz -> M.Salah,
16,30,56.0,44.0,-12.0,1401.0,1262.0,-139.0,1781.0,1615.0,-166.0,45.0,1340.0,275.0,True,1,1,0,58.798,3.245,0.0,M.Salah,J.Timber -> Virgil,
16,31,63.0,56.0,-7.0,1464.0,1318.0,-146.0,1844.0,1671.0,-173.0,34.0,1374.0,297.0,True,1,1,0,51.689,2.39,4.0,B.Fernandes,M.Salah -> Palmer,
16,32,58.0,80.0,22.0,1464.0,1318.0,-146.0,1902.0,1751.0,-151.0,36.0,1410.0,341.0,False,1,1,0,52.988,2.914,3.5,B.Fernandes,Dorgu -> N.Williams,Wild Card
16,33,112.0,58.0,-54.0,1464.0,1318.0,-146.0,2014.0,1809.0,-205.0,63.0,1473.0,336.0,False,1,1,0,69.264,2.671,3.5,Guéhi,Enzo -> Rodrigo,Bench Boost
16,34,69.0,34.0,-35.0,1464.0,1318.0,-146.0,2083.0,1843.0,-240.0,29.0,1502.0,341.0,False,1,2,4,57.667,12.621,0.0,Haaland,Gabriel -> Justin; Ekitiké -> Haaland,Free Hit
16,35,64.0,50.0,-14.0,1528.0,1368.0,-160.0,2147.0,1893.0,-254.0,48.0,1550.0,343.0,True,1,1,0,50.964,3.245,0.0,B.Fernandes,Rodrigo -> Cherki,
16,36,69.0,70.0,1.0,1597.0,1438.0,-159.0,2216.0,1963.0,-253.0,46.0,1596.0,367.0,True,1,1,0,70.743,1.121,0.0,Haaland,Virgil -> Gabriel,
16,37,69.0,56.0,-13.0,1666.0,1494.0,-172.0,2285.0,2019.0,-266.0,36.0,1632.0,387.0,True,1,1,0,55.888,1.618,0.0,Haaland,Cherki -> Doku,
16,38,48.0,54.0,6.0,1714.0,1548.0,-166.0,2333.0,2073.0,-260.0,38.0,1670.0,403.0,True,1,0,0,53.209,0.0,0.0,Haaland,,
17,3,59.0,68.0,9.0,59.0,68.0,9.0,59.0,68.0,9.0,66.0,66.0,2.0,True,1,1,0,46.587,4.099,3.5,M.Salah,Palmer -> Gakpo,
17,4,78.0,57.0,-21.0,59.0,68.0,9.0,137.0,125.0,-12.0,62.0,128.0,-3.0,False,1,1,0,50.235,3.383,1.0,M.Salah,Reijnders -> Mbeumo,Wild Card
17,5,40.0,51.0,11.0,99.0,119.0,20.0,177.0,176.0,-1.0,57.0,185.0,-9.0,True,1,1,0,50.291,2.921,0.5,M.Salah,Ndiaye -> Semenyo,
17,6,72.0,45.0,-27.0,99.0,119.0,20.0,249.0,221.0,-28.0,40.0,225.0,-4.0,False,1,1,0,52.71,3.41,0.0,M.Salah,Sánchez -> Raya,3xc
17,7,82.0,70.0,-12.0,181.0,189.0,8.0,331.0,291.0,-40.0,42.0,267.0,24.0,True,1,1,0,53.894,4.294,0.0,M.Salah,Pedro Porro -> J.Timber,
17,8,89.0,61.0,-28.0,181.0,189.0,8.0,420.0,352.0,-68.0,52.0,319.0,33.0,False,1,1,0,55.055,0.249,2.5,M.Salah,B.Fernandes -> Enzo,Bench Boost
17,9,35.0,66.0,31.0,216.0,255.0,39.0,455.0,418.0,-37.0,49.0,368.0,50.0,True,1,1,0,54.672,2.904,2.0,M.Salah,Estève -> Guéhi,
17,10,84.0,76.0,-8.0,300.0,331.0,31.0,539.0,494.0,-45.0,69.0,437.0,57.0,True,1,1,0,55.346,0.255,0.5,M.Salah,Gakpo -> B.Fernandes,
17,11,55.0,33.0,-22.0,355.0,364.0,9.0,594.0,527.0,-67.0,40.0,477.0,50.0,True,1,1,0,55.47,0.957,0.0,M.Salah,Semenyo -> Gakpo,
17,12,53.0,35.0,-18.0,408.0,399.0,-9.0,647.0,562.0,-85.0,29.0,506.0,56.0,True,1,1,0,57.255,0.544,0.0,M.Salah,Guéhi -> Digne,
17,13,64.0,69.0,5.0,408.0,399.0,-9.0,711.0,631.0,-80.0,46.0,552.0,79.0,False,1,1,0,52.67,1.89,1.0,M.Salah,Gabriel -> O'Reilly,Free Hit
17,14,66.0,33.0,-33.0,474.0,432.0,-42.0,777.0,664.0,-113.0,31.0,583.0,81.0,True,1,1,0,55.108,3.088,0.0,Saka,B.Fernandes -> Saka,
17,15,70.0,43.0,-27.0,544.0,475.0,-69.0,847.0,707.0,-140.0,82.0,665.0,42.0,True,1,2,4,54.636,3.215,0.5,Haaland,M.Salah -> Foden; Bowen -> Haaland,
17,16,97.0,68.0,-29.0,641.0,543.0,-98.0,944.0,775.0,-169.0,59.0,724.0,51.0,True,1,1,0,55.48,1.62,1.0,Saka,João Pedro -> Evanilson,
17,17,77.0,64.0,-13.0,718.0,607.0,-111.0,1021.0,839.0,-182.0,29.0,753.0,86.0,True,1,1,0,55.468,4.608,0.0,Haaland,Mbeumo -> B.Fernandes,
17,18,48.0,23.0,-25.0,766.0,630.0,-136.0,1069.0,862.0,-207.0,36.0,789.0,73.0,True,1,1,0,53.795,5.309,1.0,Haaland,Gakpo -> Szoboszlai,
17,19,45.0,41.0,-4.0,811.0,671.0,-140.0,1114.0,903.0,-211.0,44.0,833.0,70.0,True,1,1,0,50.784,5.569,0.0,Haaland,Szoboszlai -> Gordon,
17,20,57.0,48.0,-9.0,868.0,719.0,-149.0,1171.0,951.0,-220.0,38.0,871.0,80.0,True,1,1,0,49.567,3.445,0.5,Haaland,B.Fernandes -> Wirtz,
17,21,63.0,46.0,-17.0,931.0,765.0,-166.0,1234.0,997.0,-237.0,33.0,904.0,93.0,True,1,1,0,51.083,1.779,0.0,Haaland,Digne -> Thiaw,
17,22,39.0,48.0,9.0,970.0,813.0,-157.0,1273.0,1045.0,-228.0,67.0,971.0,74.0,True,1,1,0,53.686,1.248,0.5,Haaland,Gordon -> Rogers,
17,23,41.0,42.0,1.0,1011.0,855.0,-156.0,1314.0,1087.0,-227.0,54.0,1025.0,62.0,True,1,1,0,50.44,2.47,1.0,Haaland,O'Reilly -> Dorgu,
17,24,73.0,63.0,-10.0,1084.0,918.0,-166.0,1387.0,1150.0,-237.0,63.0,1088.0,62.0,True,1,1,0,53.531,4.426,1.5,Wirtz,Foden -> Gibbs-White,
17,25,73.0,66.0,-7.0,1157.0,984.0,-173.0,1460.0,1216.0,-244.0,74.0,1162.0,54.0,True,1,2,4,54.166,6.064,1.0,Haaland,Saka -> B.Fernandes; Dorgu -> Gabriel,
17,26,58.0,55.0,-3.0,1215.0,1039.0,-176.0,1518.0,1271.0,-247.0,74.0,1236.0,35.0,True,1,1,0,72.555,1.075,0.0,Gabriel,Thiaw -> Virgil,
17,27,48.0,49.0,1.0,1263.0,1088.0,-175.0,1566.0,1320.0,-246.0,46.0,1282.0,38.0,True,1,1,0,57.558,1.941,0.0,Haaland,Gibbs-White -> Gakpo,
17,28,92.0,70.0,-22.0,1355.0,1158.0,-197.0,1658.0,1390.0,-268.0,46.0,1328.0,62.0,True,1,1,0,53.504,1.068,0.5,Haaland,J.Timber -> O'Reilly,
17,29,58.0,59.0,1.0,1413.0,1217.0,-196.0,1716.0,1449.0,-267.0,84.0,1412.0,37.0,True,1,2,4,55.069,11.202,2.5,M.Salah,Haaland -> Thiago; Wirtz -> M.Salah,
17,30,42.0,51.0,9.0,1455.0,1268.0,-187.0,1758.0,1500.0,-258.0,48.0,1460.0,40.0,True,1,1,0,56.426,2.267,1.5,M.Salah,Evanilson -> Bowen,
17,31,61.0,56.0,-5.0,1516.0,1324.0,-192.0,1819.0,1556.0,-263.0,55.0,1515.0,41.0,True,1,1,0,52.379,2.39,5.5,B.Fernandes,M.Salah -> Palmer,
17,32,74.0,72.0,-2.0,1516.0,1324.0,-192.0,1893.0,1628.0,-265.0,53.0,1568.0,60.0,False,1,1,0,53.152,2.841,1.0,B.Fernandes,Marc Guiu -> Watkins,Wild Card
17,33,118.0,74.0,-44.0,1516.0,1324.0,-192.0,2011.0,1702.0,-309.0,52.0,1620.0,82.0,False,1,1,0,66.278,5.825,1.5,Guéhi,O'Reilly -> Guéhi,Bench Boost
17,34,52.0,47.0,-5.0,1516.0,1324.0,-192.0,2063.0,1749.0,-314.0,43.0,1663.0,86.0,False,1,2,4,57.656,8.831,0.5,Haaland,Palmer -> Cherki; Watkins -> Haaland,Free Hit
17,35,59.0,54.0,-5.0,1575.0,1378.0,-197.0,2122.0,1803.0,-319.0,37.0,1700.0,103.0,True,1,1,0,52.009,1.089,0.5,B.Fernandes,Enzo -> Sarr,
17,36,82.0,65.0,-17.0,1575.0,1378.0,-197.0,2204.0,1868.0,-336.0,32.0,1732.0,136.0,False,1,1,0,74.981,3.623,0.0,Haaland,Guéhi -> O'Reilly,3xc
17,37,77.0,75.0,-2.0,1652.0,1453.0,-199.0,2281.0,1943.0,-338.0,36.0,1768.0,175.0,True,1,1,0,55.856,1.973,0.0,Haaland,Cherki -> Doku,
17,38,65.0,42.0,-23.0,1717.0,1495.0,-222.0,2346.0,1985.0,-361.0,79.0,1847.0,138.0,True,1,0,0,55.145,0.0,0.0,Haaland,,
18,3,73.0,68.0,-5.0,73.0,68.0,-5.0,73.0,68.0,-5.0,73.0,73.0,-5.0,True,1,1,0,47.418,1.597,0.0,Haaland,Sánchez -> Pickford,
18,4,75.0,72.0,-3.0,73.0,68.0,-5.0,148.0,140.0,-8.0,70.0,143.0,-3.0,False,1,1,0,51.025,5.976,2.0,Haaland,Saka -> Mbeumo,Wild Card
18,5,42.0,47.0,5.0,115.0,115.0,0.0,190.0,187.0,-3.0,45.0,188.0,-1.0,True,1,1,0,47.357,3.661,0.0,Haaland,Dewsbury-Hall -> Semenyo,
18,6,67.0,63.0,-4.0,115.0,115.0,0.0,257.0,250.0,-7.0,56.0,244.0,6.0,False,1,1,0,55.0,2.847,0.0,Haaland,Murillo -> J.Timber,3xc
18,7,56.0,76.0,20.0,171.0,191.0,20.0,313.0,326.0,13.0,47.0,291.0,35.0,True,1,1,0,55.634,2.067,0.0,Haaland,Pedro Porro -> Calafiori,
18,8,64.0,75.0,11.0,235.0,266.0,31.0,377.0,401.0,24.0,66.0,357.0,44.0,True,1,1,0,53.448,2.996,2.0,Haaland,Wirtz -> Enzo,
18,9,50.0,56.0,6.0,285.0,322.0,37.0,427.0,457.0,30.0,43.0,400.0,57.0,True,1,1,0,52.812,2.377,0.0,Haaland,Reijnders -> Gakpo,
18,10,81.0,71.0,-10.0,366.0,393.0,27.0,508.0,528.0,20.0,60.0,460.0,68.0,True,1,1,0,54.968,0.747,0.0,Haaland,Watkins -> Gyökeres,
18,11,49.0,43.0,-6.0,415.0,436.0,21.0,557.0,571.0,14.0,56.0,516.0,55.0,True,1,1,0,54.169,0.388,0.5,Haaland,Georginio -> Gravenberch,
18,12,63.0,54.0,-9.0,478.0,490.0,12.0,620.0,625.0,5.0,61.0,577.0,48.0,True,1,1,0,53.767,2.492,2.0,Haaland,Gyökeres -> Mateta,
18,13,52.0,47.0,-5.0,530.0,537.0,7.0,672.0,672.0,0.0,34.0,611.0,61.0,True,1,1,0,52.224,2.771,1.0,Haaland,Semenyo -> Foden,
18,14,68.0,76.0,8.0,598.0,613.0,15.0,740.0,748.0,8.0,76.0,687.0,61.0,True,1,1,0,55.69,2.174,0.5,Haaland,Andersen -> O'Reilly,
18,15,86.0,52.0,-34.0,684.0,665.0,-19.0,826.0,800.0,-26.0,48.0,735.0,65.0,True,1,1,0,55.234,3.105,1.5,Haaland,Gakpo -> Rice,
18,16,84.0,74.0,-10.0,684.0,665.0,-19.0,910.0,874.0,-36.0,60.0,795.0,79.0,False,1,1,0,53.582,2.623,0.5,B.Fernandes,Mbeumo -> B.Fernandes,Bench Boost
18,17,90.0,80.0,-10.0,774.0,745.0,-29.0,1000.0,954.0,-46.0,79.0,874.0,80.0,True,1,1,0,54.293,2.253,0.5,Haaland,Calafiori -> Hincapie,
18,18,54.0,41.0,-13.0,774.0,745.0,-29.0,1054.0,995.0,-59.0,64.0,938.0,57.0,False,1,1,0,54.585,0.852,0.5,Haaland,Enzo -> Szoboszlai,Free Hit
18,19,45.0,44.0,-1.0,819.0,789.0,-30.0,1099.0,1039.0,-60.0,37.0,975.0,64.0,True,1,2,4,54.599,3.511,0.0,Haaland,J.Timber -> Thiaw; B.Fernandes -> Saka,
18,20,62.0,52.0,-10.0,881.0,841.0,-40.0,1161.0,1091.0,-70.0,56.0,1031.0,60.0,True,1,1,0,50.044,3.029,0.5,Haaland,Muñoz -> Lewis-Potter,
18,21,69.0,35.0,-34.0,950.0,876.0,-74.0,1230.0,1126.0,-104.0,32.0,1063.0,63.0,True,1,1,0,50.908,1.33,1.5,Haaland,João Pedro -> Richarlison,
18,22,44.0,34.0,-10.0,994.0,910.0,-84.0,1274.0,1160.0,-114.0,52.0,1115.0,45.0,True,1,1,0,49.716,1.791,1.0,Haaland,Szoboszlai -> Rogers,
18,23,49.0,27.0,-22.0,1043.0,937.0,-106.0,1323.0,1187.0,-136.0,50.0,1165.0,22.0,True,1,1,0,47.961,7.827,0.5,Haaland,Foden -> Wirtz,
18,24,62.0,45.0,-17.0,1105.0,982.0,-123.0,1385.0,1232.0,-153.0,51.0,1216.0,16.0,True,1,2,4,50.267,6.972,0.0,Wirtz,Hincapie -> Gabriel; Lewis-Potter -> N.Williams,
18,25,76.0,62.0,-14.0,1181.0,1044.0,-137.0,1461.0,1294.0,-167.0,61.0,1277.0,17.0,True,1,2,4,50.903,4.187,2.5,Haaland,Saka -> Enzo; O'Reilly -> Saliba,
18,26,80.0,67.0,-13.0,1181.0,1044.0,-137.0,1541.0,1361.0,-180.0,48.0,1325.0,36.0,False,1,1,0,72.715,7.049,1.5,Rice,Mateta -> Ekitiké,3xc
18,27,56.0,37.0,-19.0,1237.0,1081.0,-156.0,1597.0,1398.0,-199.0,51.0,1376.0,22.0,True,1,1,0,55.889,1.054,0.0,Rice,Gravenberch -> Semenyo,
18,28,72.0,76.0,4.0,1309.0,1157.0,-152.0,1669.0,1474.0,-195.0,21.0,1397.0,77.0,True,1,1,0,53.319,0.83,0.0,Haaland,N.Williams -> O'Reilly,
18,29,50.0,56.0,6.0,1359.0,1213.0,-146.0,1719.0,1530.0,-189.0,61.0,1458.0,72.0,True,1,2,4,56.337,10.359,2.0,M.Salah,Haaland -> Thiago; Wirtz -> M.Salah,
18,30,69.0,44.0,-25.0,1428.0,1257.0,-171.0,1788.0,1574.0,-214.0,43.0,1501.0,73.0,True,1,2,4,56.646,7.275,0.0,M.Salah,Semenyo -> B.Fernandes; Saliba -> Virgil,
18,31,68.0,59.0,-9.0,1496.0,1316.0,-180.0,1856.0,1633.0,-223.0,38.0,1539.0,94.0,True,1,1,0,52.88,2.39,4.0,B.Fernandes,M.Salah -> Palmer,
18,32,58.0,62.0,4.0,1496.0,1316.0,-180.0,1914.0,1695.0,-219.0,31.0,1570.0,125.0,False,1,1,0,50.32,2.656,4.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
18,33,115.0,43.0,-72.0,1496.0,1316.0,-180.0,2029.0,1738.0,-291.0,91.0,1661.0,77.0,False,1,1,0,62.783,3.934,4.5,Palmer,Ekitiké -> Bowen,Bench Boost
18,34,58.0,41.0,-17.0,1496.0,1316.0,-180.0,2087.0,1779.0,-308.0,52.0,1713.0,66.0,False,1,2,4,56.328,12.571,1.0,Haaland,Palmer -> Cherki; Richarlison -> Haaland,Free Hit
18,35,58.0,51.0,-7.0,1554.0,1367.0,-187.0,2145.0,1830.0,-315.0,47.0,1760.0,70.0,True,1,1,0,52.102,2.665,1.0,B.Fernandes,Pickford -> Raya,
18,36,82.0,72.0,-10.0,1636.0,1439.0,-197.0,2227.0,1902.0,-325.0,44.0,1804.0,98.0,True,1,1,0,74.723,10.993,1.0,Haaland,N.Williams -> O'Reilly,
18,37,58.0,78.0,20.0,1694.0,1517.0,-177.0,2285.0,1980.0,-305.0,61.0,1865.0,115.0,True,1,1,0,57.015,1.674,0.5,Haaland,Cherki -> Semenyo,
18,38,61.0,52.0,-9.0,1755.0,1569.0,-186.0,2346.0,2032.0,-314.0,37.0,1902.0,130.0,True,1,0,0,54.854,0.0,0.5,Haaland,,
19,3,40.0,35.0,-5.0,40.0,35.0,-5.0,40.0,35.0,-5.0,38.0,38.0,-3.0,True,1,2,4,48.538,5.548,2.0,M.Salah,Palmer -> Gakpo; Georginio -> Semenyo,
19,4,72.0,80.0,8.0,40.0,35.0,-5.0,112.0,115.0,3.0,73.0,111.0,4.0,False,1,1,0,50.882,2.874,1.0,M.Salah,Rogers -> Mbeumo,Wild Card
19,5,47.0,34.0,-13.0,87.0,69.0,-18.0,159.0,149.0,-10.0,40.0,151.0,-2.0,True,1,1,0,51.824,2.686,0.5,M.Salah,N.Williams -> J.Timber,
