squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
6,27,50.0,34.0,-16.0,922.0,768.0,-154.0,1054.0,846.0,-208.0,True,1,1,0,56.563,3.056,0.5,Haaland,Cucurella -> Gabriel,
6,28,73.0,71.0,-2.0,995.0,839.0,-156.0,1127.0,917.0,-210.0,True,1,1,0,54.471,2.603,0.0,Haaland,Dorgu -> O'Reilly,
6,29,52.0,80.0,28.0,1047.0,919.0,-128.0,1179.0,997.0,-182.0,True,1,2,4,53.44,10.288,4.5,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
6,30,60.0,55.0,-5.0,1107.0,974.0,-133.0,1239.0,1052.0,-187.0,True,1,2,4,57.798,7.927,1.5,B.Fernandes,Semenyo -> B.Fernandes; O'Reilly -> Virgil,
6,31,51.0,37.0,-14.0,1158.0,1011.0,-147.0,1290.0,1089.0,-201.0,True,1,1,0,52.973,1.275,2.0,Palmer,J.Timber -> O'Reilly,
6,32,62.0,75.0,13.0,1220.0,1086.0,-134.0,1352.0,1164.0,-188.0,True,1,1,0,50.997,4.475,1.0,B.Fernandes,Mukiele -> N.Williams,
6,33,124.0,70.0,-54.0,1220.0,1086.0,-134.0,1476.0,1234.0,-242.0,False,1,2,4,51.454,5.586,1.5,B.Fernandes,Enzo -> Gibbs-White; Mateta -> Thiago,Free Hit
6,34,43.0,54.0,11.0,1220.0,1086.0,-134.0,1519.0,1288.0,-231.0,False,1,1,0,54.189,3.228,0.5,B.Fernandes,Van de Ven -> Khusanov,Wild Card
6,35,78.0,37.0,-41.0,1298.0,1123.0,-175.0,1597.0,1325.0,-272.0,True,1,2,4,52.629,5.481,0.0,B.Fernandes,Szoboszlai -> Cherki; Ekitiké -> Watkins,
6,36,74.0,62.0,-12.0,1298.0,1123.0,-175.0,1671.0,1387.0,-284.0,False,1,1,0,53.133,0.163,0.0,B.Fernandes,Virgil -> Saliba,3xc
6,37,72.0,80.0,8.0,1370.0,1203.0,-167.0,1743.0,1467.0,-276.0,True,1,1,0,54.3,3.839,0.0,B.Fernandes,Cherki -> Doku,
6,38,54.0,52.0,-2.0,1424.0,1255.0,-169.0,1797.0,1519.0,-278.0,True,1,0,0,50.647,0.0,0.0,Doku,,
7,11,53.0,41.0,-12.0,53.0,41.0,-12.0,53.0,41.0,-12.0,True,1,1,0,54.578,4.037,1.0,Haaland,Reijnders -> Rice,
7,12,79.0,78.0,-1.0,132.0,119.0,-13.0,132.0,119.0,-13.0,True,1,1,0,53.839,3.153,4.0,Haaland,Gyökeres -> Thiago,
7,13,62.0,57.0,-5.0,132.0,119.0,-13.0,194.0,176.0,-18.0,False,1,1,0,53.831,3.123,1.0,Haaland,Semenyo -> Saka,Free Hit
7,14,86.0,71.0,-15.0,218.0,190.0,-28.0,280.0,247.0,-33.0,True,1,1,0,54.396,3.084,0.5,Haaland,Andersen -> O'Reilly,
7,15,72.0,77.0,5.0,290.0,267.0,-23.0,352.0,324.0,-28.0,True,1,1,0,53.931,1.398,0.5,Haaland,Mateta -> João Pedro,
7,16,84.0,89.0,5.0,374.0,356.0,-18.0,436.0,413.0,-23.0,True,1,1,0,54.06,1.848,0.5,Haaland,Gabriel -> Virgil,
7,17,87.0,88.0,1.0,461.0,444.0,-17.0,523.0,501.0,-22.0,True,1,1,0,54.849,2.301,0.5,Haaland,Muñoz -> J.Timber,
7,18,33.0,37.0,4.0,461.0,444.0,-17.0,556.0,538.0,-18.0,False,1,1,0,55.747,0.652,0.0,Haaland,Rogers -> Gordon,Wild Card
7,19,46.0,39.0,-7.0,461.0,444.0,-17.0,602.0,577.0,-25.0,False,1,1,0,56.188,5.569,1.0,Haaland,B.Fernandes -> Foden,Bench Boost
7,20,71.0,53.0,-18.0,532.0,497.0,-35.0,673.0,630.0,-43.0,True,1,1,0,51.917,3.887,0.0,Haaland,João Pedro -> Ekitiké,
7,21,43.0,47.0,4.0,575.0,544.0,-31.0,716.0,677.0,-39.0,True,1,1,0,51.635,0.885,0.0,Haaland,Burn -> Thiaw,
7,22,51.0,43.0,-8.0,626.0,587.0,-39.0,767.0,720.0,-47.0,True,1,1,0,52.003,2.963,3.0,Haaland,Ekitiké -> Calvert-Lewin,
7,23,49.0,27.0,-22.0,675.0,614.0,-61.0,816.0,747.0,-69.0,True,1,1,0,52.686,6.382,2.5,Haaland,Foden -> Wirtz,
7,24,82.0,56.0,-26.0,757.0,670.0,-87.0,898.0,803.0,-95.0,True,1,1,0,51.892,3.744,1.0,Saka,Gordon -> B.Fernandes,
7,25,58.0,62.0,4.0,815.0,732.0,-83.0,956.0,865.0,-91.0,True,1,2,4,53.143,3.347,3.5,B.Fernandes,Saka -> Enzo; Thiaw -> Gabriel,
7,26,62.0,63.0,1.0,877.0,795.0,-82.0,1018.0,928.0,-90.0,True,1,1,0,57.117,5.245,0.5,Haaland,Calvert-Lewin -> Ekitiké,
7,27,55.0,59.0,4.0,932.0,854.0,-78.0,1073.0,987.0,-86.0,True,1,1,0,58.897,1.162,0.0,Haaland,Dúbravka -> José Sá,
7,28,91.0,93.0,2.0,1023.0,947.0,-76.0,1164.0,1080.0,-84.0,True,1,1,0,55.514,0.016,0.5,Haaland,Wirtz -> Mbeumo,
7,29,58.0,87.0,29.0,1081.0,1034.0,-47.0,1222.0,1167.0,-55.0,True,1,2,4,54.998,5.498,0.5,M.Salah,Haaland -> João Pedro; Mbeumo -> M.Salah,
7,30,53.0,38.0,-15.0,1134.0,1072.0,-62.0,1275.0,1205.0,-70.0,True,1,1,0,58.461,1.922,0.0,M.Salah,O'Reilly -> Tarkowski,
7,31,60.0,52.0,-8.0,1194.0,1124.0,-70.0,1335.0,1257.0,-78.0,True,1,1,0,51.457,0.586,0.5,B.Fernandes,J.Timber -> O'Reilly,
7,32,70.0,73.0,3.0,1194.0,1124.0,-70.0,1405.0,1330.0,-75.0,False,1,1,0,50.135,2.793,0.5,B.Fernandes,O'Reilly -> N.Williams,Wild Card
7,33,112.0,53.0,-59.0,1194.0,1124.0,-70.0,1517.0,1383.0,-134.0,False,1,1,0,50.676,4.114,1.0,M.Salah,Ekitiké -> Bowen,Bench Boost
7,34,58.0,48.0,-10.0,1194.0,1124.0,-70.0,1575.0,1431.0,-144.0,False,1,1,0,54.412,5.242,1.0,M.Salah,Rice -> Cherki,Free Hit
7,35,61.0,36.0,-25.0,1255.0,1160.0,-95.0,1636.0,1467.0,-169.0,True,1,1,0,50.444,4.189,1.0,M.Salah,Enzo -> Bernardo,
7,36,79.0,66.0,-13.0,1255.0,1160.0,-95.0,1715.0,1533.0,-182.0,False,1,1,0,50.874,2.06,0.5,B.Fernandes,Sánchez -> Raya,3xc
7,37,64.0,57.0,-7.0,1319.0,1217.0,-102.0,1779.0,1590.0,-189.0,True,1,1,0,53.473,2.386,0.5,B.Fernandes,Cherki -> Doku,
7,38,65.0,51.0,-14.0,1384.0,1268.0,-116.0,1844.0,1641.0,-203.0,True,1,0,0,49.739,0.0,0.5,Doku,,
8,11,38.0,37.0,-1.0,38.0,37.0,-1.0,38.0,37.0,-1.0,True,1,1,0,53.927,2.633,1.0,Haaland,Woltemade -> Mateta,
8,12,84.0,80.0,-4.0,122.0,117.0,-5.0,122.0,117.0,-5.0,True,1,1,0,55.175,0.115,0.5,Haaland,Dorgu -> O'Reilly,
8,13,63.0,30.0,-33.0,122.0,117.0,-5.0,185.0,147.0,-38.0,False,1,1,0,53.664,1.287,1.0,Haaland,Semenyo -> Barnes,Free Hit
8,14,56.0,69.0,13.0,122.0,117.0,-5.0,241.0,216.0,-25.0,False,1,1,0,55.056,1.944,0.0,Haaland,Rogers -> Foden,Bench Boost
8,15,37.0,47.0,10.0,159.0,164.0,5.0,278.0,263.0,-15.0,True,1,1,0,54.801,1.715,0.0,Haaland,Mateta -> João Pedro,
8,16,86.0,68.0,-18.0,245.0,232.0,-13.0,364.0,331.0,-33.0,True,1,2,4,52.104,3.849,0.0,Haaland,João Pedro -> Thiago; Eze -> B.Fernandes,
8,17,92.0,56.0,-36.0,245.0,232.0,-13.0,456.0,387.0,-69.0,False,1,1,0,54.218,4.413,0.0,Haaland,Barnes -> Amad,3xc
8,18,48.0,29.0,-19.0,245.0,232.0,-13.0,504.0,416.0,-88.0,False,1,1,0,53.204,2.375,1.0,Haaland,Welbeck -> Calvert-Lewin,Wild Card
8,19,45.0,41.0,-4.0,290.0,273.0,-17.0,549.0,457.0,-92.0,True,1,2,4,54.335,7.736,0.5,Haaland,Mbeumo -> Gordon; B.Fernandes -> Saka,
8,20,73.0,56.0,-17.0,363.0,329.0,-34.0,622.0,513.0,-109.0,True,1,1,0,51.411,4.674,0.0,Haaland,Minteh -> Bruno G.,
8,21,73.0,63.0,-10.0,436.0,392.0,-44.0,695.0,576.0,-119.0,True,1,1,0,54.013,0.759,0.0,Haaland,Amad -> Enzo,
8,22,45.0,40.0,-5.0,481.0,432.0,-49.0,740.0,616.0,-124.0,True,1,1,0,52.502,1.54,0.5,Haaland,O'Reilly -> Guéhi,
8,23,41.0,29.0,-12.0,522.0,461.0,-61.0,781.0,645.0,-136.0,True,1,1,0,52.865,5.653,0.0,Haaland,Foden -> Wirtz,
8,24,62.0,75.0,13.0,584.0,536.0,-48.0,843.0,720.0,-123.0,True,1,1,0,51.774,2.278,0.0,Saka,Gordon -> Gibbs-White,
8,25,83.0,65.0,-18.0,667.0,601.0,-66.0,926.0,785.0,-141.0,True,1,1,0,51.016,4.904,3.5,Haaland,Saka -> Rice,
8,26,83.0,50.0,-33.0,750.0,651.0,-99.0,1009.0,835.0,-174.0,True,1,1,0,56.808,4.952,0.5,Haaland,Calvert-Lewin -> Ekitiké,
8,27,41.0,42.0,1.0,791.0,693.0,-98.0,1050.0,877.0,-173.0,True,1,1,0,57.447,2.151,0.5,Haaland,Cucurella -> Virgil,
8,28,84.0,90.0,6.0,875.0,783.0,-92.0,1134.0,967.0,-167.0,True,1,1,0,55.007,1.215,0.0,Haaland,Wirtz -> B.Fernandes,
8,29,67.0,72.0,5.0,942.0,855.0,-87.0,1201.0,1039.0,-162.0,True,1,2,4,53.382,7.557,2.5,Palmer,Haaland -> João Pedro; Bruno G. -> Palmer,
8,30,51.0,57.0,6.0,993.0,912.0,-81.0,1252.0,1096.0,-156.0,True,1,1,0,58.544,2.15,2.0,B.Fernandes,Lacroix -> Tarkowski,
8,31,78.0,46.0,-32.0,1071.0,958.0,-113.0,1330.0,1142.0,-188.0,True,1,1,0,52.832,0.812,2.5,Palmer,Tarkowski -> O'Reilly,
8,32,52.0,74.0,22.0,1123.0,1032.0,-91.0,1382.0,1216.0,-166.0,True,1,1,0,52.662,4.123,1.5,B.Fernandes,Tuanzebe -> N.Williams,
8,33,120.0,76.0,-44.0,1123.0,1032.0,-91.0,1502.0,1292.0,-210.0,False,1,2,4,51.67,5.716,1.0,B.Fernandes,Enzo -> Szoboszlai; João Pedro -> Bowen,Free Hit
8,34,63.0,62.0,-1.0,1186.0,1094.0,-92.0,1565.0,1354.0,-211.0,True,1,1,0,55.881,4.237,1.0,B.Fernandes,Rice -> Cherki,
8,35,66.0,42.0,-24.0,1186.0,1094.0,-92.0,1631.0,1396.0,-235.0,False,1,1,0,52.624,2.285,0.5,B.Fernandes,Ekitiké -> Watkins,Wild Card
8,36,84.0,71.0,-13.0,1186.0,1094.0,-92.0,1715.0,1467.0,-248.0,False,1,1,0,53.501,0.146,0.5,B.Fernandes,Virgil -> Saliba,3xc
8,37,70.0,72.0,2.0,1186.0,1094.0,-92.0,1785.0,1539.0,-246.0,False,1,1,0,55.018,2.988,0.5,B.Fernandes,Cherki -> Doku,Bench Boost
8,38,44.0,69.0,25.0,1230.0,1163.0,-67.0,1829.0,1608.0,-221.0,True,1,0,0,53.058,0.0,0.5,Doku,,
9,11,27.0,25.0,-2.0,0.0,0.0,0.0,27.0,25.0,-2.0,False,1,1,0,54.135,3.25,0.0,Haaland,Beto -> Mateta,Bench Boost
9,12,46.0,42.0,-4.0,46.0,42.0,-4.0,73.0,67.0,-6.0,True,1,1,0,53.539,0.703,1.0,Haaland,Woltemade -> Thiago,
9,13,48.0,54.0,6.0,94.0,96.0,2.0,121.0,121.0,0.0,True,1,1,0,53.468,1.665,1.0,Haaland,Grealish -> Barnes,
9,14,81.0,70.0,-11.0,175.0,166.0,-9.0,202.0,191.0,-11.0,True,1,1,0,53.766,1.845,1.5,Haaland,Gabriel -> J.Timber,
9,15,67.0,65.0,-2.0,175.0,166.0,-9.0,269.0,256.0,-13.0,False,1,1,0,54.678,2.043,0.5,Haaland,Semenyo -> Foden,3xc
9,16,85.0,89.0,4.0,260.0,255.0,-5.0,354.0,345.0,-9.0,True,1,1,0,55.448,1.485,0.0,Haaland,Barnes -> Neto,
9,17,88.0,81.0,-7.0,348.0,336.0,-12.0,442.0,426.0,-16.0,True,1,0,0,55.337,0.0,0.0,Haaland,,
9,18,40.0,44.0,4.0,388.0,380.0,-8.0,482.0,470.0,-12.0,True,2,2,0,56.513,1.688,1.0,Haaland,Mateta -> Calvert-Lewin; Neto -> Cunha,
9,19,55.0,38.0,-17.0,443.0,418.0,-25.0,537.0,508.0,-29.0,True,1,1,0,54.766,1.396,2.5,Haaland,B.Fernandes -> Gordon,
9,20,51.0,58.0,7.0,494.0,476.0,-18.0,588.0,566.0,-22.0,True,1,1,0,54.374,4.16,0.0,Haaland,Thiago -> Ekitiké,
9,21,67.0,48.0,-19.0,561.0,524.0,-37.0,655.0,614.0,-41.0,True,1,1,0,52.93,0.794,0.0,Haaland,Burn -> Thiaw,
9,22,37.0,32.0,-5.0,598.0,556.0,-42.0,692.0,646.0,-46.0,True,1,1,0,52.976,0.433,1.0,Haaland,Gordon -> Bruno G.,
9,23,53.0,35.0,-18.0,651.0,591.0,-60.0,745.0,681.0,-64.0,True,1,1,0,52.279,5.381,0.5,Haaland,Foden -> Wirtz,
9,24,54.0,70.0,16.0,651.0,591.0,-60.0,799.0,751.0,-48.0,False,1,1,0,49.304,3.777,0.0,Watkins,Ekitiké -> Watkins,Bench Boost
9,25,69.0,61.0,-8.0,720.0,652.0,-68.0,868.0,812.0,-56.0,True,1,1,0,51.422,3.787,0.0,Haaland,Bruno G. -> Enzo,
9,26,91.0,54.0,-37.0,720.0,652.0,-68.0,959.0,866.0,-93.0,False,1,1,0,55.769,2.266,0.5,Haaland,Watkins -> Ekitiké,3xc
9,27,52.0,48.0,-4.0,772.0,700.0,-72.0,1011.0,914.0,-97.0,True,1,1,0,57.265,0.693,0.5,Haaland,Cunha -> Mbeumo,
9,28,86.0,70.0,-16.0,858.0,770.0,-88.0,1097.0,984.0,-113.0,True,1,1,0,55.523,1.215,0.0,Haaland,Wirtz -> B.Fernandes,
9,29,73.0,72.0,-1.0,931.0,842.0,-89.0,1170.0,1056.0,-114.0,True,1,2,4,52.563,6.008,3.0,Palmer,Haaland -> João Pedro; Rogers -> Palmer,
9,30,66.0,44.0,-22.0,997.0,886.0,-111.0,1236.0,1100.0,-136.0,True,1,1,0,58.054,2.938,1.5,B.Fernandes,Van de Ven -> Virgil,
9,31,64.0,32.0,-32.0,1061.0,918.0,-143.0,1300.0,1132.0,-168.0,True,1,1,0,53.298,0.977,1.0,Palmer,J.Timber -> Gabriel,
9,32,65.0,47.0,-18.0,1061.0,918.0,-143.0,1365.0,1179.0,-186.0,False,1,1,0,51.365,2.768,0.0,B.Fernandes,Enzo -> Gibbs-White,Wild Card
9,33,101.0,65.0,-36.0,1162.0,983.0,-179.0,1466.0,1244.0,-222.0,True,1,2,4,50.68,4.729,0.0,B.Fernandes,Ekitiké -> Bowen; Calvert-Lewin -> Thiago,
9,34,71.0,64.0,-7.0,1162.0,983.0,-179.0,1537.0,1308.0,-229.0,False,1,1,0,55.123,5.802,1.5,B.Fernandes,Mbeumo -> Cherki,Free Hit
9,35,66.0,48.0,-18.0,1228.0,1031.0,-197.0,1603.0,1356.0,-247.0,True,1,1,0,52.061,1.987,0.0,B.Fernandes,João Pedro -> Watkins,
9,36,80.0,62.0,-18.0,1308.0,1093.0,-215.0,1683.0,1418.0,-265.0,True,1,1,0,52.881,0.213,0.0,B.Fernandes,Konaté -> Pedro Porro,
9,37,63.0,60.0,-3.0,1371.0,1153.0,-218.0,1746.0,1478.0,-268.0,True,1,1,0,54.717,3.312,0.0,B.Fernandes,Cherki -> Doku,
9,38,53.0,75.0,22.0,1424.0,1228.0,-196.0,1799.0,1553.0,-246.0,True,1,0,0,52.519,0.0,0.0,Doku,,
10,11,50.0,38.0,-12.0,50.0,38.0,-12.0,50.0,38.0,-12.0,True,1,1,0,52.959,2.261,0.5,Haaland,Anthony -> Gakpo,
10,12,58.0,58.0,0.0,108.0,96.0,-12.0,108.0,96.0,-12.0,True,1,1,0,54.31,2.061,3.5,Haaland,Gyökeres -> Thiago,
10,13,70.0,53.0,-17.0,108.0,96.0,-12.0,178.0,149.0,-29.0,False,1,1,0,54.175,3.559,0.0,Haaland,Sarr -> Saka,Free Hit
10,14,64.0,68.0,4.0,172.0,164.0,-8.0,242.0,217.0,-25.0,True,1,1,0,55.855,1.116,1.0,Haaland,Gabriel -> O'Reilly,
10,15,73.0,42.0,-31.0,245.0,206.0,-39.0,315.0,259.0,-56.0,True,1,1,0,54.123,2.154,2.0,Haaland,Gakpo -> Rice,
10,16,87.0,72.0,-15.0,332.0,278.0,-54.0,402.0,331.0,-71.0,True,1,1,0,55.429,1.413,1.0,Haaland,Semenyo -> Foden,
10,17,76.0,69.0,-7.0,408.0,347.0,-61.0,478.0,400.0,-78.0,True,1,1,0,56.222,4.026,0.0,Haaland,Mbeumo -> B.Fernandes,
10,18,45.0,37.0,-8.0,453.0,384.0,-69.0,523.0,437.0,-86.0,True,1,1,0,56.663,0.435,0.5,Haaland,Thiago -> Calvert-Lewin,
10,19,54.0,42.0,-12.0,507.0,426.0,-81.0,577.0,479.0,-98.0,True,1,1,0,56.182,3.15,2.0,Haaland,B.Fernandes -> Gordon,
10,20,58.0,37.0,-21.0,565.0,463.0,-102.0,635.0,516.0,-119.0,True,1,1,0,52.594,2.848,0.5,Haaland,Rice -> Ødegaard,
10,21,66.0,51.0,-15.0,631.0,514.0,-117.0,701.0,567.0,-134.0,True,1,1,0,51.924,1.049,0.0,Haaland,Ødegaard -> Wirtz,
10,22,56.0,41.0,-15.0,687.0,555.0,-132.0,757.0,608.0,-149.0,True,1,1,0,54.124,1.216,0.0,Haaland,Muñoz -> J.Timber,
10,23,50.0,38.0,-12.0,737.0,593.0,-144.0,807.0,646.0,-161.0,True,1,1,0,51.983,1.882,0.5,Haaland,O'Reilly -> Dorgu,
10,24,72.0,78.0,6.0,809.0,671.0,-138.0,879.0,724.0,-155.0,True,1,1,0,51.876,3.039,1.0,Saka,Foden -> Gibbs-White,
10,25,68.0,66.0,-2.0,877.0,737.0,-140.0,947.0,790.0,-157.0,True,1,1,0,51.075,5.147,4.5,Haaland,Saka -> Rice,
10,26,68.0,58.0,-10.0,945.0,795.0,-150.0,1015.0,848.0,-167.0,True,1,2,4,57.579,8.741,0.0,Haaland,Gordon -> B.Fernandes; Calvert-Lewin -> Ekitiké,
10,27,61.0,48.0,-13.0,1006.0,843.0,-163.0,1076.0,896.0,-180.0,True,1,1,0,58.973,1.966,0.5,Haaland,Gibbs-White -> Semenyo,
10,28,83.0,86.0,3.0,1089.0,929.0,-160.0,1159.0,982.0,-177.0,True,1,1,0,55.968,0.657,0.0,Haaland,Dorgu -> O'Reilly,
10,29,60.0,89.0,29.0,1149.0,1018.0,-131.0,1219.0,1071.0,-148.0,True,1,2,4,56.778,9.25,0.5,M.Salah,Haaland -> João Pedro; Wirtz -> M.Salah,
10,30,56.0,43.0,-13.0,1205.0,1061.0,-144.0,1275.0,1114.0,-161.0,True,1,1,0,59.324,2.85,0.0,M.Salah,Semenyo -> Gibbs-White,
10,31,56.0,45.0,-11.0,1261.0,1106.0,-155.0,1331.0,1159.0,-172.0,True,1,1,0,51.734,0.395,0.0,B.Fernandes,Lacroix -> Thiaw,
10,32,55.0,51.0,-4.0,1261.0,1106.0,-155.0,1386.0,1210.0,-176.0,False,1,1,0,50.325,3.634,0.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
10,33,101.0,69.0,-32.0,1261.0,1106.0,-155.0,1487.0,1279.0,-208.0,False,1,2,4,51.272,5.419,0.5,M.Salah,Ekitiké -> Bowen; Enzo -> Szoboszlai,Bench Boost
10,34,68.0,46.0,-22.0,1261.0,1106.0,-155.0,1555.0,1325.0,-230.0,False,1,2,4,57.411,6.201,0.5,M.Salah,Thiaw -> O'Reilly; Rice -> Cherki,Free Hit
10,35,48.0,63.0,15.0,1309.0,1169.0,-140.0,1603.0,1388.0,-215.0,True,1,1,0,51.315,1.894,0.0,M.Salah,J.Timber -> Gabriel,
10,36,71.0,57.0,-14.0,1309.0,1169.0,-140.0,1674.0,1445.0,-229.0,False,1,1,0,52.264,0.163,0.0,B.Fernandes,Virgil -> Saliba,3xc
10,37,69.0,62.0,-7.0,1378.0,1231.0,-147.0,1743.0,1507.0,-236.0,True,1,1,0,51.736,3.623,0.0,B.Fernandes,Cherki -> Doku,
10,38,46.0,51.0,5.0,1424.0,1282.0,-142.0,1789.0,1558.0,-231.0,True,1,0,0,51.097,0.0,0.0,Doku,,
11,11,47.0,37.0,-10.0,47.0,37.0,-10.0,47.0,37.0,-10.0,True,1,1,0,53.059,3.187,3.0,Haaland,Woltemade -> Mateta,
11,12,68.0,38.0,-30.0,115.0,75.0,-40.0,115.0,75.0,-40.0,True,1,1,0,54.933,2.308,0.5,Haaland,Eze -> Saka,
11,13,44.0,54.0,10.0,159.0,129.0,-30.0,159.0,129.0,-30.0,True,1,1,0,53.625,1.242,1.0,Haaland,Semenyo -> Barnes,
11,14,87.0,66.0,-21.0,246.0,195.0,-51.0,246.0,195.0,-51.0,True,1,1,0,55.148,2.565,1.0,Haaland,Burn -> O'Reilly,
11,15,74.0,56.0,-18.0,320.0,251.0,-69.0,320.0,251.0,-69.0,True,1,1,0,54.653,2.644,1.5,Haaland,Gabriel -> Calafiori,
11,16,90.0,77.0,-13.0,320.0,251.0,-69.0,410.0,328.0,-82.0,False,1,1,0,55.204,2.974,1.0,Haaland,Barnes -> Neto,Free Hit
11,17,77.0,61.0,-16.0,320.0,251.0,-69.0,487.0,389.0,-98.0,False,1,1,0,55.301,3.442,0.5,Haaland,Calafiori -> Virgil,3xc
11,18,37.0,30.0,-7.0,357.0,281.0,-76.0,524.0,419.0,-105.0,True,1,1,0,54.014,0.727,0.0,Haaland,Neto -> Gordon,
11,19,38.0,44.0,6.0,395.0,325.0,-70.0,562.0,463.0,-99.0,True,1,1,0,54.384,2.709,2.0,Haaland,B.Fernandes -> Schade,
11,20,62.0,37.0,-25.0,395.0,325.0,-70.0,624.0,500.0,-124.0,False,1,2,4,53.877,6.398,0.5,Haaland,Amad -> Trossard; Mateta -> Ekitiké,Wild Card
11,21,70.0,66.0,-4.0,465.0,391.0,-74.0,694.0,566.0,-128.0,True,1,1,0,53.626,0.812,0.0,Haaland,Minteh -> Bruno G.,
11,22,51.0,26.0,-25.0,516.0,417.0,-99.0,745.0,592.0,-153.0,True,1,1,0,51.956,1.933,0.0,Haaland,Trossard -> Rogers,
11,23,56.0,38.0,-18.0,572.0,455.0,-117.0,801.0,630.0,-171.0,True,1,1,0,52.767,5.898,1.5,Haaland,Saka -> Wirtz,
11,24,74.0,46.0,-28.0,646.0,501.0,-145.0,875.0,676.0,-199.0,True,1,2,4,50.014,8.585,1.0,Saka,Wirtz -> Saka; Gordon -> Rice,
11,25,68.0,60.0,-8.0,714.0,561.0,-153.0,943.0,736.0,-207.0,True,1,1,0,48.945,4.691,1.0,Haaland,Bruno G. -> Enzo,
11,26,92.0,74.0,-18.0,806.0,635.0,-171.0,1035.0,810.0,-225.0,True,1,1,0,56.333,6.26,2.0,Haaland,Saka -> B.Fernandes,
11,27,37.0,59.0,22.0,843.0,694.0,-149.0,1072.0,869.0,-203.0,True,1,1,0,57.867,3.243,0.5,Haaland,Schade -> Wirtz,
11,28,69.0,77.0,8.0,912.0,771.0,-141.0,1141.0,946.0,-195.0,True,1,1,0,56.698,0.016,1.0,Haaland,Wirtz -> Mbeumo,
11,29,73.0,71.0,-2.0,985.0,842.0,-143.0,1214.0,1017.0,-197.0,True,1,2,4,55.802,5.476,1.0,M.Salah,Haaland -> João Pedro; Mbeumo -> M.Salah,
11,30,71.0,47.0,-24.0,1056.0,889.0,-167.0,1285.0,1064.0,-221.0,True,1,1,0,57.767,2.504,0.5,M.Salah,O'Reilly -> Tarkowski,
11,31,55.0,47.0,-8.0,1111.0,936.0,-175.0,1340.0,1111.0,-229.0,True,1,1,0,51.865,1.788,0.0,B.Fernandes,Tarkowski -> Gabriel,
11,32,64.0,61.0,-3.0,1175.0,997.0,-178.0,1404.0,1172.0,-232.0,True,1,1,0,51.117,1.716,0.0,B.Fernandes,Guéhi -> Van den Berg,
11,33,100.0,63.0,-37.0,1175.0,997.0,-178.0,1504.0,1235.0,-269.0,False,1,2,4,51.123,4.998,0.5,M.Salah,Ekitiké -> Bowen; Enzo -> Szoboszlai,Free Hit
11,34,70.0,43.0,-27.0,1245.0,1040.0,-205.0,1574.0,1278.0,-296.0,True,1,1,0,55.769,5.242,0.5,M.Salah,Rice -> Cherki,
11,35,43.0,65.0,22.0,1288.0,1105.0,-183.0,1617.0,1343.0,-274.0,True,1,1,0,52.397,2.654,0.0,M.Salah,Van den Berg -> O'Reilly,
11,36,76.0,57.0,-19.0,1288.0,1105.0,-183.0,1693.0,1400.0,-293.0,False,1,1,0,52.559,0.163,0.0,B.Fernandes,Virgil -> Saliba,3xc
11,37,72.0,57.0,-15.0,1288.0,1105.0,-183.0,1765.0,1457.0,-308.0,False,1,1,0,52.935,3.199,0.5,B.Fernandes,Rogers -> Doku,Bench Boost
11,38,60.0,43.0,-17.0,1348.0,1148.0,-200.0,1825.0,1500.0,-325.0,True,1,0,0,51.994,0.0,0.5,Doku,,
12,11,59.0,54.0,-5.0,59.0,54.0,-5.0,59.0,54.0,-5.0,True,1,1,0,54.563,2.139,2.0,Haaland,Sarr -> Rice,
12,12,74.0,74.0,0.0,133.0,128.0,-5.0,133.0,128.0,-5.0,True,1,1,0,54.813,1.558,2.5,Haaland,Bowen -> Mateta,
12,13,43.0,44.0,1.0,133.0,128.0,-5.0,176.0,172.0,-4.0,False,1,1,0,54.929,1.492,1.5,Haaland,Semenyo -> Mbeumo,3xc
12,14,105.0,77.0,-28.0,238.0,205.0,-33.0,281.0,249.0,-32.0,True,1,1,0,55.011,2.847,2.5,Haaland,Gabriel -> O'Reilly,
12,15,51.0,57.0,6.0,289.0,262.0,-27.0,332.0,306.0,-26.0,True,1,1,0,56.237,2.228,1.5,Haaland,Rogers -> Foden,
12,16,92.0,71.0,-21.0,381.0,333.0,-48.0,424.0,377.0,-47.0,True,1,1,0,53.303,1.84,1.0,Haaland,Muñoz -> Virgil,
12,17,86.0,67.0,-19.0,467.0,400.0,-67.0,510.0,444.0,-66.0,True,1,1,0,56.743,4.026,0.0,Haaland,Mbeumo -> B.Fernandes,
12,18,44.0,45.0,1.0,467.0,400.0,-67.0,554.0,489.0,-65.0,False,1,1,0,56.34,0.562,2.0,Haaland,Mateta -> Calvert-Lewin,Wild Card
12,19,67.0,42.0,-25.0,467.0,400.0,-67.0,621.0,531.0,-90.0,False,1,1,0,55.264,2.434,3.5,Haaland,B.Fernandes -> Gordon,Bench Boost
